,Date,DAL,DAL-var,AAL,AAL-var,UAL,UAL-var,ZNH,ZNH-var,CEA,CEA-var
28,2019-02-11,50.61000061035156,0.006763480196773724,36.33500099182129,0.012117030025439993,89.00500106811523,0.014244246525215169,34.34499931335449,-0.01745102593857732,29.774999618530273,-0.022167494087454095
29,2019-02-12,50.375,-0.004643363120282129,36.2549991607666,-0.002201784199006772,88.93000030517578,-0.0008426578511251889,34.07499885559082,-0.007861419803804934,30.05500030517578,0.00940388548221009
30,2019-02-13,50.22999954223633,-0.0028784209977900125,36.02000045776367,-0.006481828946150793,88.43000030517578,-0.005622399620872369,35.67499923706055,0.0469552585533604,31.244999885559082,0.03959406316087678
31,2019-02-14,50.27499961853027,0.0008958804838552031,36.010000228881836,-0.00027762989324672566,88.20999908447266,-0.002487857287616094,36.665000915527344,0.027750573220428985,31.899999618530273,0.020963345667154933
32,2019-02-15,50.98500061035156,0.014122347035475623,35.64500045776367,-0.010136066892479935,88.82999801635742,0.007028669519552259,36.029998779296875,-0.017319026875069577,31.475000381469727,-0.01332286025526065
33,2019-02-19,51.40999984741211,0.008335769971026707,35.25,-0.01108151080631109,88.55500030517578,-0.003095775270995748,35.385000228881836,-0.017901708916672525,31.190000534057617,-0.00905480044346234
34,2019-02-20,51.21000099182129,-0.003890271468282992,35.03000068664551,-0.006241115272467864,88.38999938964844,-0.00186325916050728,36.189998626708984,0.022749707294620704,31.5649995803833,0.012023053539746082
35,2019-02-21,51.34000015258789,0.002538550248951638,34.97999954223633,-0.0014273806288631228,88.60499954223633,0.0024324035985124103,38.48500061035156,0.06341536531446061,32.65500068664551,0.03453195377007418
36,2019-02-22,51.55999946594238,0.004285144384507811,35.2450008392334,0.007575794753144481,89.18500137329102,0.006545926686430506,40.42500114440918,0.050409263434851095,34.46499824523926,0.055427883035812066
37,2019-02-25,51.61000061035156,0.0009697661933105258,35.82500076293945,0.016456232370419488,89.81500244140625,0.007063980023707284,43.28999900817871,0.07087193030706354,35.5099983215332,0.030320618874202145
38,2019-02-26,51.260000228881836,-0.006781638777960525,36.07500076293945,0.006978366913494168,89.54999923706055,-0.0029505449773670786,42.44000053405762,-0.01963498483704065,34.040000915527344,-0.041396718543758856
39,2019-02-27,50.70000076293945,-0.010924687152593062,35.89999961853027,-0.004851036471465907,88.2599983215332,-0.0144053704803771,42.39000129699707,-0.0011781158442828732,33.045000076293945,-0.029230341141957165
40,2019-02-28,49.83500099182129,-0.01706113921304828,35.630001068115234,-0.007520851066407133,87.85499954223633,-0.004588701416257172,40.54999923706055,-0.04340651105539999,32.204999923706055,-0.025419886538008994
41,2019-03-01,49.16499900817871,-0.013444405945783689,35.11000061035156,-0.014594455295400276,87.68999862670898,-0.0018781050183492346,41.05500030517578,0.012453787364160791,32.75,0.01692284047772258
42,2019-03-04,48.915000915527344,-0.005084879440550368,34.239999771118164,-0.02477928863882999,85.70499801635742,-0.02263656792608231,40.6200008392334,-0.010595529477746531,32.43499946594238,-0.009618336917789837
43,2019-03-05,49.875,0.019625862547370795,33.6299991607666,-0.01781543850552549,84.84500122070312,-0.010034383239705113,41.02000045776367,0.009847356235008448,32.44000053405762,0.00015418739625649232
44,2019-03-06,49.760000228881836,-0.0023057598219180762,32.989999771118164,-0.019030609741884055,84.61000061035156,-0.002769763768878581,41.18499946594238,0.00402240386000489,32.25,-0.0058569830742802335
45,2019-03-07,49.54999923706055,-0.004220277147414475,32.46000099182129,-0.0160654374954217,83.29500198364258,-0.015541881777839174,39.2450008392334,-0.04710449561407063,30.994999885559082,-0.03891473223072614
